url_length,domain_length,path_length,num_dots,num_hyphens,num_digits,num_special_chars,num_subdirs,num_query_params,has_ip,has_at,has_https,has_port,suspicious_keyword,suspicious_tld,domain_entropy,is_popular_domain,label
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,2,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
38,7,23,1,2,4,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,2,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,2,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
22,7,7,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
22,7,7,1,0,1,1,3,0,0,0,1,0,0,0,2.8073549220576037,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,2,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,2,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,2,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,2,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
21,6,7,1,1,0,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
21,6,7,1,1,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,2,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
27,18,1,1,1,0,1,3,0,0,0,1,0,0,0,3.4613201402110083,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
34,18,8,1,1,0,1,3,0,0,0,1,0,0,0,3.4613201402110083,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,2,1,3,0,0,0,1,0,0,0,2.5,0,1
31,18,5,1,1,0,1,3,0,0,0,1,0,0,0,3.4613201402110083,0,1
23,8,7,2,0,2,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
34,18,8,1,1,0,1,3,0,0,0,1,0,0,0,3.4613201402110083,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
32,18,6,1,1,0,1,3,0,0,0,1,0,1,0,3.4613201402110083,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,0,1,3,0,0,0,1,0,0,0,2.5,0,1
23,8,7,2,0,1,1,3,0,0,0,1,0,0,0,2.5,0,1
43,35,0,2,0,0,1,2,0,0,0,1,0,1,0,3.8430101595548556,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9801694078807643,0,1
36,29,0,2,1,6,1,2,0,0,0,0,0,0,0,4.043855461526302,0,1
36,29,0,2,1,6,1,2,0,0,0,0,0,0,0,4.043855461526302,0,1
45,29,8,2,1,3,1,3,0,0,0,1,0,0,0,4.021268494903765,0,1
33,26,0,2,1,11,1,2,0,0,0,0,0,0,0,4.026986833359287,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9683403313485464,0,1
41,34,0,2,1,11,1,2,0,0,0,0,0,0,0,4.19438848899739,0,1
35,26,1,2,0,3,1,3,0,0,0,1,0,0,0,3.825251737288651,0,1
41,32,1,2,0,1,1,3,0,0,0,1,0,0,0,3.9056390622295662,1,1
37,28,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9232517969803373,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.12728313431329,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.077819531114783,0,1
33,24,1,2,0,0,1,3,0,0,0,1,0,0,0,3.573934896284056,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,4.106949132758152,0,1
53,44,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9756995160203816,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.0895524525606675,0,1
41,25,8,2,1,0,1,3,0,0,0,1,0,0,0,3.8332696895151086,0,1
42,24,10,2,2,4,1,3,0,0,0,1,0,1,0,3.970175521464345,0,1
39,21,10,2,2,1,1,3,0,0,0,1,0,0,0,3.403989446485262,1,1
48,32,8,2,1,0,1,3,0,0,0,1,0,0,0,3.8164280318460246,0,1
40,22,10,2,2,4,1,3,0,0,0,1,0,0,0,4.0614821867207755,1,1
37,28,1,2,0,0,1,3,0,0,0,1,0,0,0,3.315410725242699,0,1
37,28,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9677201004744993,0,1
31,22,1,2,0,0,1,3,0,0,0,1,0,0,0,3.7544418457133455,0,1
36,28,0,2,2,6,1,2,0,0,0,1,0,0,0,4.2359263506290326,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.265319531114783,0,1
38,23,7,2,0,1,1,3,0,0,0,1,0,0,0,3.8820451081368623,0,1
40,24,8,2,1,3,1,3,0,0,0,1,0,0,0,3.918295834054489,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,3.952819531114783,0,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.141604167868594,0,1
42,24,10,2,2,1,1,3,0,0,0,1,0,0,0,3.8035088547976783,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.121219243831912,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.202819531114783,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.25,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,4.091135423220312,0,1
37,28,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9677201004744993,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,3.861983513035609,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.240156860408859,0,1
39,30,1,2,0,7,1,3,0,0,0,1,0,0,0,4.081727678869736,1,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.366091329119192,0,1
32,23,1,2,0,0,1,3,0,0,0,1,0,0,0,3.708132064658601,1,1
43,36,0,2,1,7,1,2,0,0,0,0,0,0,0,4.173416585305445,0,1
48,30,10,2,2,1,1,3,0,0,0,1,0,0,0,3.9068905956085187,1,1
29,20,1,2,0,0,1,3,0,0,0,1,0,0,0,3.484183719779189,1,1
38,17,13,1,1,0,1,5,0,0,0,1,0,0,0,3.381580488309163,0,1
34,26,0,2,1,0,1,2,0,0,0,1,0,0,0,3.6133373140453076,0,1
36,29,0,2,1,6,1,2,0,0,0,0,0,0,0,4.112820978767682,0,1
36,29,0,2,1,6,1,2,0,0,0,0,0,0,0,4.043855461526302,0,1
27,18,1,2,0,2,1,3,0,0,0,1,0,0,0,3.6835423624332306,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.1852301329094015,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.25,0,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.027719015921097,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,3.935398667466763,0,1
46,37,1,2,3,6,1,3,0,0,0,1,0,0,0,4.283381405994074,0,1
54,45,1,2,4,0,1,3,0,0,0,1,0,0,0,4.096944208925964,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,3.784897702756408,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.2629790410707376,0,1
50,27,15,2,0,0,1,3,0,0,0,1,0,0,0,3.6800893536948065,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,3.8664331502253835,0,1
73,50,15,2,7,1,1,3,0,0,0,1,0,0,0,3.9761746300696417,1,1
34,25,1,2,2,2,1,3,0,0,0,1,0,0,0,3.7834651896016473,1,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9403510429286897,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,3.913400745661378,0,1
41,32,1,2,1,6,1,3,0,0,0,1,0,0,0,4.202819531114783,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,4.081727678869736,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.241729296672175,0,1
20,5,7,1,0,0,1,3,0,0,0,1,0,0,0,2.321928094887362,0,1
20,5,7,1,0,0,1,3,0,0,0,1,0,0,0,2.321928094887362,0,1
20,5,7,1,0,0,1,3,0,0,0,1,0,0,0,2.321928094887362,0,1
29,12,9,1,0,1,1,4,0,0,0,1,0,0,0,3.084962500721156,0,1
27,12,7,1,0,2,1,3,0,0,0,1,0,0,0,3.084962500721156,0,1
40,20,12,2,0,0,1,4,0,0,0,1,0,0,0,3.246439344671016,0,1
305,36,2,2,2,41,7,3,6,0,0,1,0,0,0,3.98578082135646,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,4.01506101220307,0,1
26,17,1,2,1,2,1,3,0,0,0,1,0,0,0,3.85216872360328,0,1
91,29,1,2,0,0,4,6,2,0,0,1,0,0,0,3.9093680639438846,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.2942460132322875,0,1
38,29,1,2,0,0,1,3,0,0,0,1,0,1,0,3.68645794509181,1,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.218128820706467,0,1
48,39,1,2,2,6,1,3,0,0,0,1,0,0,0,4.201692923824033,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,3.8532359131272917,0,1
30,21,1,2,0,0,1,3,0,0,0,1,0,0,0,3.7849418274376427,1,1
31,22,1,2,0,0,1,3,0,0,0,1,0,0,0,3.788754913993503,1,1
31,22,1,2,0,0,1,3,0,0,0,1,0,0,0,3.73215889136457,1,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.020843553362251,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.1162646156680225,0,1
37,28,1,2,2,6,1,3,0,0,0,1,0,0,0,3.865764637179023,0,1
47,38,1,2,0,0,1,3,0,0,0,1,0,1,0,4.0407090139455,0,1
29,20,1,2,0,0,1,3,0,0,0,1,0,0,0,3.2037016960573483,1,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.283381405994074,0,1
36,27,1,2,0,2,1,3,0,0,0,1,0,0,0,4.208410187268525,1,1
39,30,1,2,0,2,1,3,0,0,0,1,0,0,0,3.8817276788697366,1,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,4.17512313511346,0,1
30,21,1,2,0,0,1,3,0,0,0,1,0,0,0,3.499227541723357,1,1
45,36,1,2,3,12,1,3,0,0,0,1,0,0,0,4.127986806877675,0,1
46,37,1,2,0,6,1,3,0,0,0,1,0,0,0,4.168120257170009,0,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.260067015271105,0,1
30,21,1,2,0,3,1,3,0,0,0,1,0,0,0,3.6897037321995474,1,1
38,29,1,2,1,6,1,3,0,0,0,1,0,0,0,4.03039478823102,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.030639062229566,0,1
41,32,1,2,1,6,1,3,0,0,0,1,0,0,0,4.288909765557392,0,1
33,24,1,2,0,0,1,3,0,0,0,1,0,0,0,3.7720552088742005,1,1
39,30,1,2,0,0,1,3,0,0,0,1,0,1,0,3.8062389286533898,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.195675662809303,0,1
59,16,36,2,0,0,1,7,0,0,0,0,0,0,0,3.5,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,3.942438726128142,0,1
49,40,1,2,2,6,1,3,0,0,0,1,0,0,0,4.184183719779189,0,1
40,31,1,2,1,0,1,3,0,0,0,1,0,0,0,3.6277635530073993,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.306256857196537,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,4.091135423220312,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.2942460132322875,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.154870932962629,0,1
40,31,1,2,0,3,1,3,0,0,0,1,0,0,0,3.91017927888364,1,1
38,29,1,2,1,0,1,3,0,0,0,1,0,1,0,3.9783335811852636,1,1
46,37,1,2,3,0,1,3,0,0,0,1,0,1,0,3.98555573008451,1,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.062305474194334,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,3.948394345536403,0,1
37,28,1,2,2,7,1,3,0,0,0,1,0,0,0,4.09306920777189,1,1
28,19,1,2,0,0,1,3,0,0,0,1,0,0,0,3.471354487013929,1,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,3.865576855207248,0,1
34,25,1,2,0,0,1,3,0,0,0,1,0,0,0,3.4292750707107134,1,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,4.0980685120588385,0,1
49,41,0,2,4,4,1,2,0,0,0,1,0,1,0,4.1315846264110005,0,1
41,34,0,2,1,11,1,2,0,0,0,0,0,0,0,4.157767533178668,0,1
26,18,0,2,0,0,1,2,0,0,0,1,0,0,0,2.9477027792200903,0,1
42,33,1,2,2,0,1,3,0,0,0,1,0,0,0,3.7148697866030833,0,1
57,17,32,2,0,1,1,4,0,0,0,1,0,0,0,3.616874605956222,0,1
28,11,9,1,0,1,1,3,0,0,0,1,0,0,0,3.4594316186372973,1,1
83,74,1,3,0,2,1,3,0,0,0,1,0,0,0,4.554349826236315,0,1
37,30,0,2,1,1,1,2,0,0,0,0,0,0,0,3.961406329721843,1,1
39,30,1,2,1,1,1,3,0,0,0,1,0,0,0,3.961406329721843,1,1
20,5,7,1,0,1,1,3,0,0,0,1,0,0,0,1.9219280948873623,0,1
50,16,26,2,0,0,1,5,0,0,0,1,0,1,0,3.202819531114783,1,1
41,34,0,2,1,11,1,2,0,0,0,0,0,0,0,4.157767533178668,0,1
43,36,0,2,1,7,1,2,0,0,0,0,0,0,0,4.117861029749889,0,1
35,28,0,2,1,7,1,2,0,0,0,0,0,0,0,3.994680368408909,0,1
37,11,18,1,1,1,1,4,0,0,0,1,0,0,0,3.2776134368191157,0,1
37,11,18,1,0,5,1,4,0,0,0,1,0,0,0,3.2776134368191157,0,1
81,30,16,3,0,1,3,3,2,0,0,1,0,0,0,3.781076011914607,0,1
83,32,16,3,0,1,3,3,2,0,0,1,0,0,0,3.7067475629608078,0,1
62,14,40,2,3,2,1,4,0,0,0,1,0,0,0,3.2359263506290326,0,1
49,19,9,1,0,4,2,3,1,0,0,1,0,0,0,3.3263604079526936,0,1
21,10,3,2,0,1,1,3,0,0,0,1,0,0,0,2.4464393446710155,0,1
42,28,6,2,0,0,1,4,0,0,0,1,0,0,0,3.5785559236087936,0,1
78,28,15,3,0,3,2,4,1,0,0,1,0,0,0,3.5785559236087936,0,1
22,6,8,1,0,1,1,3,0,0,0,1,0,0,0,2.584962500721156,0,1
36,17,11,3,0,1,1,3,0,0,0,1,0,0,0,3.4548223999466057,0,1
45,37,0,2,0,7,1,2,0,0,0,1,0,0,0,4.162023973678586,0,1
20,11,1,1,0,0,1,3,0,0,0,1,0,0,0,3.2776134368191157,0,1
24,15,1,2,0,0,1,3,0,0,0,1,0,0,0,3.323231428797621,0,1
36,27,1,1,2,0,1,3,0,0,0,1,0,0,0,3.6339740759971573,0,1
40,31,1,2,2,0,1,3,0,0,0,1,0,0,0,3.7600172778496534,0,1
30,23,0,2,0,9,1,2,0,0,0,0,0,0,0,3.795088586397732,0,1
101,31,62,2,9,14,1,5,0,0,0,1,0,0,0,4.168243795012672,0,1
35,28,0,2,1,8,1,2,0,0,0,0,0,0,0,4.280394654123195,0,1
41,34,0,2,1,11,1,2,0,0,0,0,0,0,0,4.19438848899739,0,1
34,26,0,2,1,11,1,2,0,0,0,1,0,0,0,4.026986833359287,0,1
43,36,0,2,1,8,1,2,0,0,0,0,0,0,0,4.382021446536749,0,1
37,28,1,1,2,0,1,3,0,0,0,1,0,0,0,4.039148671903071,0,1
46,28,10,2,2,0,1,3,0,0,0,1,0,0,0,4.039148671903071,0,1
155,24,28,1,0,19,6,5,5,0,0,1,0,0,0,3.736440501696144,0,1
40,19,13,2,1,0,1,3,0,0,0,1,0,0,0,3.5766176449086657,1,1
41,19,14,2,1,0,1,4,0,0,0,1,0,0,0,3.5766176449086657,1,1
42,19,15,2,2,1,1,4,0,0,0,1,0,0,0,3.5766176449086657,1,1
37,19,10,2,1,0,1,4,0,0,0,1,0,0,0,3.5766176449086657,1,1
38,21,9,2,1,0,1,4,0,0,0,1,0,0,0,3.558518613048906,1,1
35,20,7,2,2,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
42,21,13,2,1,0,1,4,0,0,0,1,0,0,0,3.594465636961452,1,1
37,19,10,2,1,0,1,4,0,0,0,1,0,0,0,3.5766176449086657,1,1
39,18,13,2,3,0,1,4,0,0,0,1,0,0,0,3.3921472236645345,1,1
38,20,10,2,2,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
39,32,0,2,1,9,1,2,0,0,0,0,0,0,0,4.1136085007312415,0,1
31,24,0,2,1,9,1,2,0,0,0,0,0,0,0,3.938721875540867,0,1
32,18,6,1,0,2,1,4,0,0,0,1,0,0,0,3.5032583347756456,0,1
54,22,9,1,1,0,2,3,1,0,0,1,0,0,0,3.5337712560645573,0,1
26,18,0,1,1,0,1,2,0,0,0,1,0,0,0,3.5032583347756456,0,1
46,22,16,2,2,0,1,4,0,0,0,1,0,0,0,3.788754913993503,1,1
34,18,8,2,1,0,1,4,0,0,0,1,0,0,0,3.3921472236645345,1,1
33,18,7,2,1,0,1,3,0,0,0,1,0,0,0,3.3921472236645345,1,1
27,11,8,1,0,1,1,3,0,0,0,1,0,0,0,3.2776134368191157,0,1
235,25,18,2,0,34,3,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
237,25,18,2,0,35,4,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
34,16,10,1,0,3,1,3,0,0,0,1,0,0,0,3.625,0,1
239,25,18,2,0,36,5,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
235,25,18,2,0,34,3,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
81,30,16,3,0,1,3,3,2,0,0,1,0,0,0,3.781076011914607,0,1
35,26,1,2,0,4,1,3,0,0,0,1,0,0,0,3.792376622970446,0,1
73,36,11,3,1,5,3,3,0,0,1,1,0,0,0,4.194385682587764,0,1
46,22,16,2,0,3,1,3,0,0,0,1,0,0,0,3.572623663895164,0,1
36,14,14,1,0,2,1,4,0,0,0,1,0,0,0,3.3787834934861753,0,1
55,11,22,1,0,15,2,5,0,0,0,1,0,1,0,3.0271691184406184,0,1
57,13,22,1,0,18,2,5,0,0,0,1,0,1,0,3.3927474104487847,0,1
57,13,22,1,0,18,2,5,0,0,0,1,0,1,0,3.546593564294939,0,1
30,22,0,2,1,0,1,2,0,0,0,1,0,0,0,3.481714572986073,1,1
38,23,7,2,0,0,1,3,0,0,0,1,0,0,0,3.5342190211803404,1,1
38,17,13,2,2,0,1,3,0,0,0,1,0,0,0,3.29277019393699,1,1
42,34,0,2,2,0,1,2,0,0,0,1,0,0,0,3.785561002824151,1,1
33,25,0,2,1,0,1,2,0,0,0,1,0,0,0,3.7034651896016473,1,1
34,26,0,2,1,1,1,2,0,0,0,1,0,0,0,3.902174814211728,0,1
